[2025-10-06T17:37:03.465+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-06T17:37:04.354+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738732.json -> /tmp/minio_downloads/1759738732.json
[2025-10-06T17:37:04.360+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738747.json -> /tmp/minio_downloads/1759738747.json
[2025-10-06T17:37:04.367+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738763.json -> /tmp/minio_downloads/1759738763.json
[2025-10-06T17:37:04.373+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738778.json -> /tmp/minio_downloads/1759738778.json
[2025-10-06T17:37:04.380+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738807.json -> /tmp/minio_downloads/1759738807.json
[2025-10-06T17:37:04.386+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738823.json -> /tmp/minio_downloads/1759738823.json
[2025-10-06T17:37:04.393+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738840.json -> /tmp/minio_downloads/1759738840.json
[2025-10-06T17:37:04.400+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738860.json -> /tmp/minio_downloads/1759738860.json
[2025-10-06T17:37:04.406+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738880.json -> /tmp/minio_downloads/1759738880.json
[2025-10-06T17:37:04.413+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738897.json -> /tmp/minio_downloads/1759738897.json
[2025-10-06T17:37:04.419+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738916.json -> /tmp/minio_downloads/1759738916.json
[2025-10-06T17:37:04.426+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738943.json -> /tmp/minio_downloads/1759738943.json
[2025-10-06T17:37:04.432+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738959.json -> /tmp/minio_downloads/1759738959.json
[2025-10-06T17:37:04.439+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738973.json -> /tmp/minio_downloads/1759738973.json
[2025-10-06T17:37:04.445+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759738989.json -> /tmp/minio_downloads/1759738989.json
[2025-10-06T17:37:04.452+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739009.json -> /tmp/minio_downloads/1759739009.json
[2025-10-06T17:37:04.458+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739029.json -> /tmp/minio_downloads/1759739029.json
[2025-10-06T17:37:04.465+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739055.json -> /tmp/minio_downloads/1759739055.json
[2025-10-06T17:37:04.472+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739075.json -> /tmp/minio_downloads/1759739075.json
[2025-10-06T17:37:04.478+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739097.json -> /tmp/minio_downloads/1759739097.json
[2025-10-06T17:37:04.485+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739117.json -> /tmp/minio_downloads/1759739117.json
[2025-10-06T17:37:04.490+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739134.json -> /tmp/minio_downloads/1759739134.json
[2025-10-06T17:37:04.497+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739151.json -> /tmp/minio_downloads/1759739151.json
[2025-10-06T17:37:04.503+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739169.json -> /tmp/minio_downloads/1759739169.json
[2025-10-06T17:37:04.509+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739187.json -> /tmp/minio_downloads/1759739187.json
[2025-10-06T17:37:04.515+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739204.json -> /tmp/minio_downloads/1759739204.json
[2025-10-06T17:37:04.522+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739225.json -> /tmp/minio_downloads/1759739225.json
[2025-10-06T17:37:04.528+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739242.json -> /tmp/minio_downloads/1759739242.json
[2025-10-06T17:37:04.535+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739260.json -> /tmp/minio_downloads/1759739260.json
[2025-10-06T17:37:04.541+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739276.json -> /tmp/minio_downloads/1759739276.json
[2025-10-06T17:37:04.547+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739290.json -> /tmp/minio_downloads/1759739290.json
[2025-10-06T17:37:04.554+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739304.json -> /tmp/minio_downloads/1759739304.json
[2025-10-06T17:37:04.561+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739319.json -> /tmp/minio_downloads/1759739319.json
[2025-10-06T17:37:04.567+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739333.json -> /tmp/minio_downloads/1759739333.json
[2025-10-06T17:37:04.573+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739346.json -> /tmp/minio_downloads/1759739346.json
[2025-10-06T17:37:04.581+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739360.json -> /tmp/minio_downloads/1759739360.json
[2025-10-06T17:37:04.586+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739375.json -> /tmp/minio_downloads/1759739375.json
[2025-10-06T17:37:04.593+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739391.json -> /tmp/minio_downloads/1759739391.json
[2025-10-06T17:37:04.600+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739406.json -> /tmp/minio_downloads/1759739406.json
[2025-10-06T17:37:04.606+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739425.json -> /tmp/minio_downloads/1759739425.json
[2025-10-06T17:37:04.614+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739439.json -> /tmp/minio_downloads/1759739439.json
[2025-10-06T17:37:04.620+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739452.json -> /tmp/minio_downloads/1759739452.json
[2025-10-06T17:37:04.627+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739468.json -> /tmp/minio_downloads/1759739468.json
[2025-10-06T17:37:04.633+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739481.json -> /tmp/minio_downloads/1759739481.json
[2025-10-06T17:37:04.639+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739495.json -> /tmp/minio_downloads/1759739495.json
[2025-10-06T17:37:04.646+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739513.json -> /tmp/minio_downloads/1759739513.json
[2025-10-06T17:37:04.652+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739528.json -> /tmp/minio_downloads/1759739528.json
[2025-10-06T17:37:04.658+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739545.json -> /tmp/minio_downloads/1759739545.json
[2025-10-06T17:37:04.665+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739561.json -> /tmp/minio_downloads/1759739561.json
[2025-10-06T17:37:04.671+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739589.json -> /tmp/minio_downloads/1759739589.json
[2025-10-06T17:37:04.678+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739644.json -> /tmp/minio_downloads/1759739644.json
[2025-10-06T17:37:04.684+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739662.json -> /tmp/minio_downloads/1759739662.json
[2025-10-06T17:37:04.690+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739678.json -> /tmp/minio_downloads/1759739678.json
[2025-10-06T17:37:04.696+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739697.json -> /tmp/minio_downloads/1759739697.json
[2025-10-06T17:37:04.702+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739713.json -> /tmp/minio_downloads/1759739713.json
[2025-10-06T17:37:04.712+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739732.json -> /tmp/minio_downloads/1759739732.json
[2025-10-06T17:37:04.718+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739749.json -> /tmp/minio_downloads/1759739749.json
[2025-10-06T17:37:04.725+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739765.json -> /tmp/minio_downloads/1759739765.json
[2025-10-06T17:37:04.734+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739782.json -> /tmp/minio_downloads/1759739782.json
[2025-10-06T17:37:04.740+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739809.json -> /tmp/minio_downloads/1759739809.json
[2025-10-06T17:37:04.748+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739824.json -> /tmp/minio_downloads/1759739824.json
[2025-10-06T17:37:04.754+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739841.json -> /tmp/minio_downloads/1759739841.json
[2025-10-06T17:37:04.761+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739858.json -> /tmp/minio_downloads/1759739858.json
[2025-10-06T17:37:04.769+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739874.json -> /tmp/minio_downloads/1759739874.json
[2025-10-06T17:37:04.776+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739892.json -> /tmp/minio_downloads/1759739892.json
[2025-10-06T17:37:04.785+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739910.json -> /tmp/minio_downloads/1759739910.json
[2025-10-06T17:37:04.792+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739931.json -> /tmp/minio_downloads/1759739931.json
[2025-10-06T17:37:04.800+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739943.json -> /tmp/minio_downloads/1759739943.json
[2025-10-06T17:37:04.807+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739956.json -> /tmp/minio_downloads/1759739956.json
[2025-10-06T17:37:04.815+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739969.json -> /tmp/minio_downloads/1759739969.json
[2025-10-06T17:37:04.822+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739982.json -> /tmp/minio_downloads/1759739982.json
[2025-10-06T17:37:04.832+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759739995.json -> /tmp/minio_downloads/1759739995.json
[2025-10-06T17:37:04.840+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740011.json -> /tmp/minio_downloads/1759740011.json
[2025-10-06T17:37:04.850+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740024.json -> /tmp/minio_downloads/1759740024.json
[2025-10-06T17:37:04.856+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740037.json -> /tmp/minio_downloads/1759740037.json
[2025-10-06T17:37:04.864+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740053.json -> /tmp/minio_downloads/1759740053.json
[2025-10-06T17:37:04.871+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740066.json -> /tmp/minio_downloads/1759740066.json
[2025-10-06T17:37:04.877+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740084.json -> /tmp/minio_downloads/1759740084.json
[2025-10-06T17:37:04.885+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740099.json -> /tmp/minio_downloads/1759740099.json
[2025-10-06T17:37:04.892+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740118.json -> /tmp/minio_downloads/1759740118.json
[2025-10-06T17:37:04.900+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740132.json -> /tmp/minio_downloads/1759740132.json
[2025-10-06T17:37:04.906+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740145.json -> /tmp/minio_downloads/1759740145.json
[2025-10-06T17:37:04.914+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740161.json -> /tmp/minio_downloads/1759740161.json
[2025-10-06T17:37:04.921+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740175.json -> /tmp/minio_downloads/1759740175.json
[2025-10-06T17:37:04.928+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740189.json -> /tmp/minio_downloads/1759740189.json
[2025-10-06T17:37:04.936+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1759740208.json -> /tmp/minio_downloads/1759740208.json
[2025-10-06T17:37:04.942+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738390.json -> /tmp/minio_downloads/1759738390.json
[2025-10-06T17:37:04.956+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738403.json -> /tmp/minio_downloads/1759738403.json
[2025-10-06T17:37:04.989+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738420.json -> /tmp/minio_downloads/1759738420.json
[2025-10-06T17:37:05.000+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738449.json -> /tmp/minio_downloads/1759738449.json
[2025-10-06T17:37:05.007+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738469.json -> /tmp/minio_downloads/1759738469.json
[2025-10-06T17:37:05.017+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738486.json -> /tmp/minio_downloads/1759738486.json
[2025-10-06T17:37:05.023+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738503.json -> /tmp/minio_downloads/1759738503.json
[2025-10-06T17:37:05.030+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738523.json -> /tmp/minio_downloads/1759738523.json
[2025-10-06T17:37:05.036+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738567.json -> /tmp/minio_downloads/1759738567.json
[2025-10-06T17:37:05.042+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738600.json -> /tmp/minio_downloads/1759738600.json
[2025-10-06T17:37:05.049+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738625.json -> /tmp/minio_downloads/1759738625.json
[2025-10-06T17:37:05.055+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738640.json -> /tmp/minio_downloads/1759738640.json
[2025-10-06T17:37:05.061+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738655.json -> /tmp/minio_downloads/1759738655.json
[2025-10-06T17:37:05.068+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738668.json -> /tmp/minio_downloads/1759738668.json
[2025-10-06T17:37:05.073+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738681.json -> /tmp/minio_downloads/1759738681.json
[2025-10-06T17:37:05.080+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738696.json -> /tmp/minio_downloads/1759738696.json
[2025-10-06T17:37:05.086+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738709.json -> /tmp/minio_downloads/1759738709.json
[2025-10-06T17:37:05.092+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738724.json -> /tmp/minio_downloads/1759738724.json
[2025-10-06T17:37:05.099+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738739.json -> /tmp/minio_downloads/1759738739.json
[2025-10-06T17:37:05.105+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738755.json -> /tmp/minio_downloads/1759738755.json
[2025-10-06T17:37:05.111+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738771.json -> /tmp/minio_downloads/1759738771.json
[2025-10-06T17:37:05.118+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738798.json -> /tmp/minio_downloads/1759738798.json
[2025-10-06T17:37:05.124+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738815.json -> /tmp/minio_downloads/1759738815.json
[2025-10-06T17:37:05.130+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738832.json -> /tmp/minio_downloads/1759738832.json
[2025-10-06T17:37:05.136+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738851.json -> /tmp/minio_downloads/1759738851.json
[2025-10-06T17:37:05.142+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738872.json -> /tmp/minio_downloads/1759738872.json
[2025-10-06T17:37:05.149+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738887.json -> /tmp/minio_downloads/1759738887.json
[2025-10-06T17:37:05.155+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738906.json -> /tmp/minio_downloads/1759738906.json
[2025-10-06T17:37:05.161+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738934.json -> /tmp/minio_downloads/1759738934.json
[2025-10-06T17:37:05.168+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738951.json -> /tmp/minio_downloads/1759738951.json
[2025-10-06T17:37:05.175+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738965.json -> /tmp/minio_downloads/1759738965.json
[2025-10-06T17:37:05.183+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738981.json -> /tmp/minio_downloads/1759738981.json
[2025-10-06T17:37:05.189+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759738999.json -> /tmp/minio_downloads/1759738999.json
[2025-10-06T17:37:05.196+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739021.json -> /tmp/minio_downloads/1759739021.json
[2025-10-06T17:37:05.203+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739045.json -> /tmp/minio_downloads/1759739045.json
[2025-10-06T17:37:05.210+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739067.json -> /tmp/minio_downloads/1759739067.json
[2025-10-06T17:37:05.217+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739087.json -> /tmp/minio_downloads/1759739087.json
[2025-10-06T17:37:05.225+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739108.json -> /tmp/minio_downloads/1759739108.json
[2025-10-06T17:37:05.234+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739126.json -> /tmp/minio_downloads/1759739126.json
[2025-10-06T17:37:05.245+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739143.json -> /tmp/minio_downloads/1759739143.json
[2025-10-06T17:37:05.253+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739159.json -> /tmp/minio_downloads/1759739159.json
[2025-10-06T17:37:05.261+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739178.json -> /tmp/minio_downloads/1759739178.json
[2025-10-06T17:37:05.269+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739195.json -> /tmp/minio_downloads/1759739195.json
[2025-10-06T17:37:05.276+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739215.json -> /tmp/minio_downloads/1759739215.json
[2025-10-06T17:37:05.284+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739234.json -> /tmp/minio_downloads/1759739234.json
[2025-10-06T17:37:05.291+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739252.json -> /tmp/minio_downloads/1759739252.json
[2025-10-06T17:37:05.300+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739268.json -> /tmp/minio_downloads/1759739268.json
[2025-10-06T17:37:05.307+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739282.json -> /tmp/minio_downloads/1759739282.json
[2025-10-06T17:37:05.314+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739296.json -> /tmp/minio_downloads/1759739296.json
[2025-10-06T17:37:05.323+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739311.json -> /tmp/minio_downloads/1759739311.json
[2025-10-06T17:37:05.331+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739325.json -> /tmp/minio_downloads/1759739325.json
[2025-10-06T17:37:05.339+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739339.json -> /tmp/minio_downloads/1759739339.json
[2025-10-06T17:37:05.346+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739352.json -> /tmp/minio_downloads/1759739352.json
[2025-10-06T17:37:05.353+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739366.json -> /tmp/minio_downloads/1759739366.json
[2025-10-06T17:37:05.360+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739383.json -> /tmp/minio_downloads/1759739383.json
[2025-10-06T17:37:05.368+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739397.json -> /tmp/minio_downloads/1759739397.json
[2025-10-06T17:37:05.374+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739418.json -> /tmp/minio_downloads/1759739418.json
[2025-10-06T17:37:05.382+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739431.json -> /tmp/minio_downloads/1759739431.json
[2025-10-06T17:37:05.388+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739445.json -> /tmp/minio_downloads/1759739445.json
[2025-10-06T17:37:05.396+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739459.json -> /tmp/minio_downloads/1759739459.json
[2025-10-06T17:37:05.402+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739473.json -> /tmp/minio_downloads/1759739473.json
[2025-10-06T17:37:05.408+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739487.json -> /tmp/minio_downloads/1759739487.json
[2025-10-06T17:37:05.416+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739504.json -> /tmp/minio_downloads/1759739504.json
[2025-10-06T17:37:05.422+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739520.json -> /tmp/minio_downloads/1759739520.json
[2025-10-06T17:37:05.430+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739537.json -> /tmp/minio_downloads/1759739537.json
[2025-10-06T17:37:05.436+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739553.json -> /tmp/minio_downloads/1759739553.json
[2025-10-06T17:37:05.443+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739581.json -> /tmp/minio_downloads/1759739581.json
[2025-10-06T17:37:05.450+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739597.json -> /tmp/minio_downloads/1759739597.json
[2025-10-06T17:37:05.456+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739636.json -> /tmp/minio_downloads/1759739636.json
[2025-10-06T17:37:05.464+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739653.json -> /tmp/minio_downloads/1759739653.json
[2025-10-06T17:37:05.470+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739670.json -> /tmp/minio_downloads/1759739670.json
[2025-10-06T17:37:05.476+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739688.json -> /tmp/minio_downloads/1759739688.json
[2025-10-06T17:37:05.483+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1759739705.json -> /tmp/minio_downloads/1759739705.json
